Date,Price,Open,High,Low,Vol.,Change %
11-Jun-18,"3,779.98","3,770.21","3,792.55","3,756.51",68.71K,0.01%
8-Jun-18,"3,779.62","3,819.45","3,819.46","3,759.27",83.34K,-1.34%
7-Jun-18,"3,831.01","3,846.94","3,859.85","3,827.69",80.26K,-0.17%
6-Jun-18,"3,837.35","3,839.68","3,848.33","3,830.90",73.12K,-0.21%
5-Jun-18,"3,845.32","3,811.29","3,845.56","3,800.93",78.69K,0.99%
4-Jun-18,"3,807.58","3,785.19","3,813.41","3,776.62",76.62K,0.98%
1-Jun-18,"3,770.59","3,789.67","3,802.54","3,753.84",77.82K,-0.84%
31-May-18,"3,802.38","3,749.30","3,804.79","3,742.53",92.67K,2.12%
30-May-18,"3,723.37","3,755.18","3,767.89","3,722.07",87.91K,-2.12%
29-May-18,"3,804.01","3,824.19","3,841.78","3,800.67",81.55K,-0.76%
28-May-18,"3,833.26","3,816.26","3,846.55","3,799.32",71.52K,0.44%
25-May-18,"3,816.50","3,823.74","3,841.12","3,804.13",70.84K,-0.28%
24-May-18,"3,827.22","3,853.29","3,859.10","3,823.92",68.35K,-0.71%
23-May-18,"3,854.58","3,898.27","3,898.27","3,854.58",83.72K,-1.32%
22-May-18,"3,906.21","3,918.82","3,918.82","3,881.17",75.37K,-0.38%
21-May-18,"3,921.24","3,925.54","3,937.46","3,913.60",92.64K,0.47%
18-May-18,"3,903.06","3,860.16","3,903.06","3,841.90",72.61K,1.01%
17-May-18,"3,864.05","3,895.49","3,899.51","3,858.85",59.03K,-0.74%
16-May-18,"3,892.84","3,909.82","3,923.34","3,889.19",71.91K,-0.80%
15-May-18,"3,924.10","3,920.14","3,924.34","3,892.92",76.05K,0.38%
14-May-18,"3,909.29","3,886.87","3,919.30","3,886.87",81.98K,0.94%
11-May-18,"3,872.84","3,902.15","3,903.34","3,871.95",73.36K,-0.52%
10-May-18,"3,893.06","3,882.84","3,894.49","3,867.31",70.67K,0.55%
9-May-18,"3,871.62","3,876.13","3,878.94","3,855.74",66.71K,-0.18%
8-May-18,"3,878.68","3,834.61","3,892.07","3,833.73",94.22K,1.16%
7-May-18,"3,834.19","3,782.54","3,834.59","3,776.03",87.29K,1.58%
4-May-18,"3,774.60","3,784.32","3,801.52","3,770.94",71.55K,-0.49%
3-May-18,"3,793.00","3,756.17","3,797.53","3,732.37",93.96K,0.78%
2-May-18,"3,763.65","3,769.93","3,787.30","3,744.55",83.30K,0.18%
27-Apr-18,"3,756.88","3,771.04","3,776.98","3,714.64",89.53K,0.04%
26-Apr-18,"3,755.49","3,823.39","3,828.71","3,744.89",87.15K,-1.91%
25-Apr-18,"3,828.70","3,824.59","3,838.69","3,817.03",78.17K,-0.38%
24-Apr-18,"3,843.49","3,769.88","3,854.43","3,769.88",114.22K,2.05%
23-Apr-18,"3,766.33","3,754.69","3,787.40","3,735.18",90.36K,0.15%
20-Apr-18,"3,760.85","3,801.21","3,815.44","3,750.10",99.28K,-1.34%
19-Apr-18,"3,811.84","3,774.78","3,824.03","3,767.80",99.05K,1.21%
18-Apr-18,"3,766.28","3,785.31","3,789.66","3,708.11",106.68K,0.47%
17-Apr-18,"3,748.64","3,812.87","3,822.63","3,745.44",90.61K,-1.58%
16-Apr-18,"3,808.86","3,862.47","3,869.16","3,789.61",99.22K,-1.61%
13-Apr-18,"3,871.14","3,920.74","3,929.95","3,866.19",71.54K,-0.71%
12-Apr-18,"3,898.64","3,935.67","3,937.78","3,896.18",82.70K,-1.01%
11-Apr-18,"3,938.34","3,934.17","3,958.71","3,924.96",111.93K,0.28%
10-Apr-18,"3,927.17","3,860.72","3,927.42","3,851.80",106.17K,1.93%
9-Apr-18,"3,852.93","3,851.95","3,870.67","3,827.41",84.11K,-0.05%
4-Apr-18,"3,854.86","3,873.63","3,898.61","3,852.50",88.73K,-0.20%
3-Apr-18,"3,862.48","3,850.15","3,878.15","3,839.93",95.14K,-0.63%
2-Apr-18,"3,886.92","3,897.01","3,937.02","3,882.89",111.24K,-0.30%
30-Mar-18,"3,898.50","3,893.75","3,915.35","3,879.21",97.51K,0.11%
29-Mar-18,"3,894.05","3,854.59","3,913.96","3,794.26",116.63K,1.34%
28-Mar-18,"3,842.72","3,865.05","3,907.28","3,835.88",101.50K,-1.80%
27-Mar-18,"3,913.27","3,927.49","3,936.78","3,881.87",113.70K,0.86%
26-Mar-18,"3,879.89","3,862.69","3,883.90","3,829.92",115.14K,-0.64%
23-Mar-18,"3,904.94","3,896.74","3,928.51","3,834.94",180.08K,-2.87%
22-Mar-18,"4,020.35","4,062.07","4,072.38","4,003.72",89.10K,-1.00%
21-Mar-18,"4,061.05","4,097.02","4,110.12","4,046.24",97.61K,-0.41%
20-Mar-18,"4,077.70","4,045.74","4,080.19","4,040.31",80.61K,0.08%
19-Mar-18,"4,074.25","4,054.62","4,074.52","4,033.52",81.50K,0.44%
16-Mar-18,"4,056.42","4,096.89","4,110.05","4,055.82",84.90K,-0.97%
15-Mar-18,"4,096.16","4,058.71","4,098.99","4,058.71",88.16K,0.56%
14-Mar-18,"4,073.34","4,076.06","4,089.09","4,066.49",99.01K,-0.44%
13-Mar-18,"4,091.25","4,124.33","4,130.28","4,087.56",111.77K,-0.88%
12-Mar-18,"4,127.67","4,130.71","4,139.53","4,112.77",140.91K,0.46%
9-Mar-18,"4,108.87","4,088.07","4,110.67","4,076.45",113.70K,0.77%
8-Mar-18,"4,077.60","4,038.95","4,078.23","4,029.71",91.16K,1.01%
7-Mar-18,"4,036.65","4,063.50","4,089.70","4,027.94",106.95K,-0.74%
6-Mar-18,"4,066.56","4,034.99","4,067.55","3,998.93",138.76K,1.21%
5-Mar-18,"4,018.10","4,021.66","4,042.83","3,995.87",87.95K,0.04%
2-Mar-18,"4,016.46","4,014.95","4,044.42","4,006.94",96.17K,-0.81%
1-Mar-18,"4,049.09","3,994.87","4,061.03","3,986.89",110.20K,0.63%
28-Feb-18,"4,023.64","4,016.79","4,051.71","3,991.71",109.34K,-0.87%
27-Feb-18,"4,058.98","4,120.87","4,120.87","4,051.81",125.93K,-1.44%
26-Feb-18,"4,118.42","4,093.40","4,128.74","4,048.98",137.88K,1.16%
23-Feb-18,"4,071.09","4,061.75","4,085.20","4,035.23",99.46K,0.45%
22-Feb-18,"4,052.73","4,020.97","4,058.79","4,009.92",105.81K,2.16%
14-Feb-18,"3,966.96","3,945.09","3,971.40","3,923.13",71.08K,0.80%
13-Feb-18,"3,935.63","3,925.60","3,986.98","3,925.60",112.57K,1.17%
12-Feb-18,"3,890.10","3,846.27","3,907.84","3,828.07",116.18K,1.29%
9-Feb-18,"3,840.65","3,896.17","3,911.29","3,759.15",206.35K,-4.27%
8-Feb-18,"4,012.05","4,022.88","4,071.67","3,974.68",159.27K,-0.95%
7-Feb-18,"4,050.50","4,205.74","4,212.57","4,048.42",203.13K,-2.37%
6-Feb-18,"4,148.89","4,182.33","4,211.52","4,131.56",214.91K,-2.93%
5-Feb-18,"4,274.15","4,204.46","4,274.15","4,200.14",161.35K,0.07%
2-Feb-18,"4,271.23","4,213.94","4,271.76","4,181.78",146.07K,0.60%
1-Feb-18,"4,245.90","4,276.34","4,287.39","4,214.29",190.00K,-0.70%
31-Jan-18,"4,275.90","4,234.11","4,287.86","4,232.77",145.21K,0.47%
30-Jan-18,"4,256.10","4,286.68","4,308.51","4,251.57",139.04K,-1.07%
29-Jan-18,"4,302.02","4,387.06","4,395.91","4,287.11",191.10K,-1.81%
26-Jan-18,"4,381.30","4,352.22","4,403.34","4,351.49",177.23K,0.37%
25-Jan-18,"4,365.08","4,381.98","4,392.20","4,336.24",195.38K,-0.57%
24-Jan-18,"4,389.89","4,389.45","4,397.82","4,349.09",219.82K,0.17%
23-Jan-18,"4,382.61","4,346.89","4,383.57","4,346.79",201.87K,1.06%
22-Jan-18,"4,336.60","4,276.48","4,338.48","4,275.90",174.64K,1.19%
19-Jan-18,"4,285.40","4,281.94","4,316.57","4,269.62",209.49K,0.33%
18-Jan-18,"4,271.42","4,259.38","4,292.64","4,246.68",172.03K,0.55%
17-Jan-18,"4,248.12","4,261.78","4,283.34","4,230.54",214.31K,-0.24%
16-Jan-18,"4,258.47","4,215.62","4,260.21","4,213.13",161.50K,0.79%
15-Jan-18,"4,225.24","4,229.84","4,262.93","4,216.36",170.91K,0.01%
12-Jan-18,"4,225.00","4,205.14","4,227.39","4,199.03",111.36K,0.46%
11-Jan-18,"4,205.59","4,197.11","4,211.80","4,181.96",121.58K,-0.05%
10-Jan-18,"4,207.81","4,187.20","4,211.05","4,175.14",151.12K,0.44%
9-Jan-18,"4,189.30","4,157.54","4,191.28","4,153.50",139.03K,0.70%
8-Jan-18,"4,160.16","4,140.85","4,166.32","4,127.31",173.88K,0.52%
5-Jan-18,"4,138.75","4,133.34","4,151.28","4,123.28",149.01K,0.24%
4-Jan-18,"4,128.81","4,114.12","4,137.64","4,105.89",134.54K,0.42%
3-Jan-18,"4,111.39","4,091.46","4,140.05","4,088.73",151.85K,0.59%
2-Jan-18,"4,087.40","4,045.21","4,087.78","4,045.21",146.94K,1.40%
29-Dec-17,"4,030.85","4,022.88","4,043.14","4,012.87",90.49K,0.30%
28-Dec-17,"4,018.90","3,993.00","4,036.70","3,980.24",118.54K,0.69%
27-Dec-17,"3,991.21","4,045.28","4,047.74","3,986.74",105.15K,-1.54%
26-Dec-17,"4,053.62","4,040.62","4,056.86","4,015.30",91.12K,0.30%
25-Dec-17,"4,041.54","4,057.42","4,086.93","4,026.45",91.93K,-0.32%
22-Dec-17,"4,054.60","4,064.91","4,076.80","4,048.49",73.47K,-0.33%
21-Dec-17,"4,067.85","4,023.08","4,080.78","4,014.65",96.84K,0.93%
20-Dec-17,"4,030.49","4,036.02","4,044.85","4,015.63",90.61K,-0.12%
19-Dec-17,"4,035.33","3,985.82","4,035.63","3,985.82",77.53K,1.26%
18-Dec-17,"3,985.29","3,983.30","4,008.07","3,967.93",77.85K,0.11%
15-Dec-17,"3,980.86","4,018.73","4,020.27","3,974.93",89.04K,-1.12%
14-Dec-17,"4,026.15","4,050.90","4,057.62","4,013.85",80.77K,-0.59%
13-Dec-17,"4,050.09","4,013.83","4,052.69","4,004.74",77.55K,0.85%
12-Dec-17,"4,016.02","4,068.51","4,070.15","4,015.45",84.34K,-1.31%
11-Dec-17,"4,069.50","4,006.88","4,069.50","4,005.27",97.15K,1.65%
8-Dec-17,"4,003.38","3,962.83","4,014.14","3,955.44",89.28K,0.81%
7-Dec-17,"3,971.06","4,003.58","4,017.95","3,955.99",90.25K,-1.11%
6-Dec-17,"4,015.82","4,027.12","4,031.75","3,964.81",109.29K,-0.60%
5-Dec-17,"4,040.17","4,007.94","4,045.93","4,006.54",154.09K,0.53%
4-Dec-17,"4,018.86","3,989.05","4,032.99","3,982.32",102.65K,0.52%
1-Dec-17,"3,998.14","4,003.56","4,027.11","3,984.38",97.39K,-0.20%
30-Nov-17,"4,006.10","4,034.01","4,052.80","3,988.00",107.98K,-1.18%
29-Nov-17,"4,053.75","4,061.35","4,069.24","4,004.69",124.55K,-0.05%
28-Nov-17,"4,055.82","4,034.21","4,056.48","4,010.30",102.06K,0.14%
27-Nov-17,"4,049.95","4,088.93","4,088.93","4,037.15",143.46K,-1.32%
24-Nov-17,"4,104.20","4,089.47","4,116.59","4,057.49",130.86K,0.04%
23-Nov-17,"4,102.40","4,213.38","4,214.19","4,086.90",178.15K,-2.96%
22-Nov-17,"4,227.57","4,228.37","4,260.64","4,191.15",186.48K,0.23%
21-Nov-17,"4,217.70","4,131.85","4,220.26","4,129.98",180.35K,1.78%
20-Nov-17,"4,143.83","4,093.73","4,144.51","4,060.96",137.45K,0.56%
17-Nov-17,"4,120.85","4,094.08","4,122.38","4,081.37",191.78K,0.39%
16-Nov-17,"4,105.01","4,063.49","4,107.62","4,062.27",121.38K,0.77%
15-Nov-17,"4,073.67","4,084.21","4,102.81","4,055.72",120.64K,-0.63%
14-Nov-17,"4,099.35","4,129.27","4,133.55","4,086.89",143.24K,-0.70%
13-Nov-17,"4,128.07","4,115.55","4,137.65","4,115.55",151.45K,0.39%
10-Nov-17,"4,111.91","4,070.28","4,116.71","4,067.66",141.82K,0.88%
9-Nov-17,"4,075.90","4,043.07","4,076.61","4,038.40",121.06K,0.69%
8-Nov-17,"4,048.01","4,051.49","4,089.15","4,040.58",150.83K,-0.15%
7-Nov-17,"4,054.25","4,022.40","4,064.22","4,021.36",152.12K,0.83%
6-Nov-17,"4,020.89","3,989.18","4,021.64","3,975.41",122.08K,0.71%
3-Nov-17,"3,992.70","3,992.35","3,999.34","3,963.03",129.40K,-0.11%
2-Nov-17,"3,997.13","3,994.09","3,999.23","3,971.38",126.10K,0.01%
1-Nov-17,"3,996.62","4,007.91","4,032.46","3,991.32",130.42K,-0.25%
31-Oct-17,"4,006.72","3,995.39","4,009.28","3,983.26",109.18K,-0.07%
30-Oct-17,"4,009.72","4,022.16","4,033.34","3,960.27",157.39K,-0.30%
27-Oct-17,"4,021.97","3,992.55","4,024.46","3,991.35",126.67K,0.71%
26-Oct-17,"3,993.58","3,980.05","4,013.60","3,973.55",129.90K,0.42%
25-Oct-17,"3,976.95","3,958.17","3,978.09","3,954.00",88.21K,0.44%
24-Oct-17,"3,959.40","3,926.23","3,959.50","3,922.03",93.06K,0.73%
23-Oct-17,"3,930.80","3,930.89","3,936.27","3,920.66",81.49K,0.10%
20-Oct-17,"3,926.85","3,918.53","3,928.96","3,910.20",72.98K,-0.11%
19-Oct-17,"3,931.25","3,940.58","3,944.03","3,923.65",106.53K,-0.33%
18-Oct-17,"3,944.16","3,914.82","3,944.41","3,914.82",100.97K,0.79%
17-Oct-17,"3,913.07","3,910.79","3,924.61","3,900.48",82.24K,-0.01%
16-Oct-17,"3,913.45","3,926.28","3,947.42","3,913.32",121.36K,-0.19%
13-Oct-17,"3,921.00","3,912.97","3,927.17","3,908.89",90.14K,0.21%
12-Oct-17,"3,912.95","3,902.02","3,917.44","3,897.55",94.34K,0.26%
11-Oct-17,"3,902.69","3,886.82","3,913.07","3,885.50",104.42K,0.33%
10-Oct-17,"3,889.86","3,883.00","3,900.74","3,855.47",112.53K,0.20%
9-Oct-17,"3,882.21","3,910.11","3,918.84","3,876.03",135.54K,1.19%
29-Sep-17,"3,836.50","3,825.20","3,852.22","3,825.20",93.31K,0.37%
28-Sep-17,"3,822.54","3,821.59","3,827.33","3,813.75",93.54K,0.04%
27-Sep-17,"3,821.20","3,818.96","3,832.57","3,818.81",85.66K,0.01%
26-Sep-17,"3,820.78","3,810.33","3,821.69","3,808.38",81.87K,0.08%
25-Sep-17,"3,817.79","3,829.22","3,835.39","3,811.12",103.95K,-0.52%
22-Sep-17,"3,837.73","3,826.46","3,842.25","3,816.82",100.62K,0.00%
21-Sep-17,"3,837.82","3,843.26","3,860.80","3,837.38",111.10K,-0.12%
20-Sep-17,"3,842.44","3,830.15","3,850.94","3,827.89",101.13K,0.27%
19-Sep-17,"3,832.12","3,849.88","3,857.30","3,820.29",112.43K,-0.29%
18-Sep-17,"3,843.14","3,832.96","3,862.36","3,832.96",117.93K,0.31%
15-Sep-17,"3,831.30","3,826.14","3,843.30","3,818.52",122.43K,0.03%
14-Sep-17,"3,829.96","3,843.57","3,854.49","3,820.09",115.36K,-0.33%
13-Sep-17,"3,842.61","3,835.55","3,847.78","3,822.94",95.41K,0.12%
12-Sep-17,"3,837.93","3,832.24","3,849.39","3,822.00",144.19K,0.32%
11-Sep-17,"3,825.65","3,828.34","3,850.74","3,817.51",123.88K,-0.01%
8-Sep-17,"3,825.99","3,830.07","3,843.02","3,813.98",106.04K,-0.10%
7-Sep-17,"3,829.87","3,851.69","3,858.16","3,828.84",123.88K,-0.51%
6-Sep-17,"3,849.45","3,846.75","3,858.25","3,831.38",131.40K,-0.20%
5-Sep-17,"3,857.05","3,845.55","3,865.29","3,841.95",124.96K,0.30%
4-Sep-17,"3,845.62","3,828.54","3,847.09","3,813.55",149.57K,0.39%
1-Sep-17,"3,830.54","3,825.34","3,843.62","3,818.16",158.65K,0.22%
31-Aug-17,"3,822.09","3,835.84","3,840.20","3,800.89",132.95K,-0.32%
30-Aug-17,"3,834.30","3,834.27","3,854.71","3,827.86",141.35K,-0.01%
29-Aug-17,"3,834.54","3,839.18","3,847.93","3,825.76",128.23K,-0.21%
28-Aug-17,"3,842.71","3,805.66","3,866.94","3,805.66",185.58K,1.24%
25-Aug-17,"3,795.75","3,736.29","3,795.97","3,736.29",129.94K,1.64%
24-Aug-17,"3,734.65","3,755.89","3,765.71","3,729.09",89.95K,-0.57%
23-Aug-17,"3,756.09","3,747.61","3,772.46","3,741.72",104.96K,0.10%
22-Aug-17,"3,752.30","3,745.75","3,758.29","3,734.56",100.29K,0.30%
21-Aug-17,"3,740.99","3,731.84","3,744.26","3,728.62",100.31K,0.44%
18-Aug-17,"3,724.67","3,707.19","3,733.49","3,700.41",96.56K,0.09%
17-Aug-17,"3,721.28","3,707.07","3,722.62","3,704.41",108.66K,0.54%
16-Aug-17,"3,701.42","3,701.13","3,707.14","3,679.73",104.13K,-0.13%
15-Aug-17,"3,706.06","3,695.78","3,719.29","3,692.28",106.45K,0.31%
14-Aug-17,"3,694.68","3,651.38","3,698.37","3,651.38",115.31K,1.30%
11-Aug-17,"3,647.35","3,687.93","3,700.49","3,645.09",150.39K,-1.85%
10-Aug-17,"3,715.92","3,724.96","3,746.86","3,688.18",130.09K,-0.41%
9-Aug-17,"3,731.04","3,728.03","3,739.00","3,713.57",124.68K,-0.03%
8-Aug-17,"3,732.21","3,724.33","3,737.33","3,718.81",137.24K,0.15%
7-Aug-17,"3,726.79","3,701.22","3,730.78","3,689.96",124.23K,0.52%
4-Aug-17,"3,707.58","3,724.72","3,738.73","3,707.00",157.47K,-0.54%
3-Aug-17,"3,727.83","3,755.11","3,766.35","3,718.44",146.15K,-0.88%
2-Aug-17,"3,760.85","3,768.19","3,784.35","3,759.28",172.29K,-0.25%
1-Aug-17,"3,770.38","3,738.74","3,770.40","3,737.10",152.55K,0.87%
31-Jul-17,"3,737.87","3,722.43","3,746.52","3,713.66",148.43K,0.43%
28-Jul-17,"3,721.89","3,703.49","3,725.54","3,696.78",111.41K,0.26%
27-Jul-17,"3,712.19","3,700.86","3,716.69","3,672.50",145.00K,0.18%
26-Jul-17,"3,705.39","3,722.88","3,738.53","3,684.18",136.33K,-0.38%
25-Jul-17,"3,719.56","3,742.64","3,752.16","3,713.28",121.67K,-0.64%
24-Jul-17,"3,743.47","3,724.38","3,755.19","3,719.85",134.87K,0.40%
21-Jul-17,"3,728.60","3,738.18","3,751.69","3,722.07",117.94K,-0.51%
20-Jul-17,"3,747.88","3,725.14","3,750.19","3,723.07",142.41K,0.49%
19-Jul-17,"3,729.75","3,660.87","3,731.05","3,658.20",182.48K,1.71%
18-Jul-17,"3,667.18","3,648.49","3,667.54","3,622.04",124.62K,0.10%
17-Jul-17,"3,663.56","3,700.62","3,716.47","3,621.37",178.82K,-1.07%
14-Jul-17,"3,703.09","3,682.62","3,703.09","3,672.74",105.51K,0.44%
13-Jul-17,"3,686.92","3,656.35","3,690.48","3,652.57",125.67K,0.77%
12-Jul-17,"3,658.82","3,672.63","3,691.58","3,640.59",122.29K,-0.33%
11-Jul-17,"3,670.81","3,646.88","3,701.21","3,645.99",118.76K,0.47%
10-Jul-17,"3,653.69","3,647.94","3,667.85","3,641.53",120.59K,-0.06%
7-Jul-17,"3,655.93","3,647.64","3,657.11","3,631.87",103.74K,-0.11%
6-Jul-17,"3,660.10","3,654.56","3,666.77","3,629.56",102.38K,0.01%
5-Jul-17,"3,659.68","3,611.90","3,660.73","3,610.46",88.23K,1.10%
4-Jul-17,"3,619.98","3,646.83","3,646.85","3,611.69",95.07K,-0.85%
3-Jul-17,"3,650.85","3,667.23","3,667.60","3,633.78",88.82K,-0.43%
30-Jun-17,"3,666.80","3,654.73","3,669.76","3,646.23",81.51K,-0.06%
29-Jun-17,"3,668.83","3,649.25","3,669.13","3,644.73",85.59K,0.62%
28-Jun-17,"3,646.17","3,664.16","3,672.19","3,644.03",97.92K,-0.78%
27-Jun-17,"3,674.72","3,665.58","3,676.53","3,648.76",97.56K,0.18%
26-Jun-17,"3,668.09","3,627.02","3,671.94","3,627.02",134.64K,1.25%
23-Jun-17,"3,622.88","3,583.44","3,623.24","3,569.32",105.13K,0.91%
22-Jun-17,"3,590.34","3,583.56","3,635.53","3,581.34",135.53K,0.07%
21-Jun-17,"3,587.95","3,567.13","3,587.99","3,545.57",87.86K,1.17%
20-Jun-17,"3,546.49","3,560.79","3,563.70","3,539.51",80.51K,-0.20%
19-Jun-17,"3,553.67","3,520.06","3,554.91","3,520.06",79.80K,0.99%
16-Jun-17,"3,518.76","3,522.97","3,536.14","3,514.39",76.45K,-0.28%
15-Jun-17,"3,528.79","3,530.75","3,542.28","3,508.95",82.63K,-0.18%
14-Jun-17,"3,535.30","3,571.25","3,571.25","3,530.27",83.81K,-1.31%
13-Jun-17,"3,582.27","3,569.16","3,584.41","3,559.21",75.18K,0.22%
12-Jun-17,"3,574.39","3,570.22","3,603.69","3,565.90",90.38K,-0.05%
9-Jun-17,"3,576.17","3,561.24","3,590.89","3,560.63",101.19K,0.43%
8-Jun-17,"3,560.98","3,531.24","3,562.27","3,528.18",90.23K,0.77%
7-Jun-17,"3,533.87","3,493.88","3,537.09","3,491.13",104.42K,1.17%
6-Jun-17,"3,492.88","3,464.38","3,492.88","3,460.45",64.09K,0.70%
5-Jun-17,"3,468.75","3,480.17","3,484.12","3,462.31",79.74K,-0.51%
2-Jun-17,"3,486.51","3,491.59","3,498.12","3,470.20",82.67K,-0.32%
1-Jun-17,"3,497.74","3,485.22","3,499.81","3,476.43",103.13K,0.14%
31-May-17,"3,492.88","3,495.07","3,515.08","3,474.92",104.83K,0.36%
26-May-17,"3,480.43","3,479.62","3,498.31","3,473.04",103.24K,-0.15%
25-May-17,"3,485.66","3,414.40","3,490.42","3,413.22",130.72K,1.80%
24-May-17,"3,424.17","3,409.72","3,424.17","3,383.89",83.55K,0.00%
23-May-17,"3,424.19","3,405.03","3,434.77","3,401.53",116.91K,0.38%
22-May-17,"3,411.24","3,400.59","3,424.18","3,391.17",92.54K,0.22%
19-May-17,"3,403.85","3,395.23","3,405.94","3,392.38",71.47K,0.17%
18-May-17,"3,398.11","3,387.67","3,409.93","3,383.93",85.76K,-0.35%
17-May-17,"3,409.97","3,423.19","3,433.97","3,408.15",99.74K,-0.54%
16-May-17,"3,428.65","3,390.93","3,428.85","3,373.55",105.24K,0.87%
15-May-17,"3,399.19","3,391.59","3,406.58","3,391.59",82.98K,0.41%
12-May-17,"3,385.38","3,350.94","3,387.27","3,349.17",93.39K,0.86%
11-May-17,"3,356.65","3,322.95","3,359.60","3,312.89",109.25K,0.57%
10-May-17,"3,337.70","3,350.65","3,369.43","3,336.00",92.08K,-0.44%
9-May-17,"3,352.53","3,342.60","3,358.05","3,327.59",76.77K,-0.19%
8-May-17,"3,358.81","3,369.11","3,374.16","3,339.57",123.75K,-0.70%
5-May-17,"3,382.55","3,393.48","3,395.45","3,366.56",109.90K,-0.64%
4-May-17,"3,404.39","3,404.94","3,421.40","3,391.28",103.48K,-0.26%
3-May-17,"3,413.13","3,421.76","3,432.22","3,403.08",91.67K,-0.39%
2-May-17,"3,426.58","3,427.92","3,436.31","3,418.67",92.80K,-0.38%
28-Apr-17,"3,439.75","3,439.57","3,439.90","3,417.24",101.63K,-0.20%
27-Apr-17,"3,446.72","3,435.10","3,449.27","3,399.54",123.30K,0.04%
26-Apr-17,"3,445.18","3,440.25","3,466.57","3,439.15",111.94K,0.12%
25-Apr-17,"3,440.97","3,427.73","3,449.67","3,422.65",94.07K,0.28%
24-Apr-17,"3,431.26","3,458.23","3,458.23","3,403.98",114.66K,-1.02%
21-Apr-17,"3,466.79","3,461.39","3,475.56","3,449.54",104.42K,0.15%
