Date,Title,Link,Id
13 May 2016,Index Review Results for Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160513T000000.xls,7110b13290
05 May 2016,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160505T000001.pdf,eccbf8f90d
05 May 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160505T000000.pdf,2e7b79983d
15 Apr 2016,Technical Notice – Removal of Suspended Constituents from The Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160415T000000.pdf,3241da0af3
31 Mar 2016,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160331T000001.pdf,1837191719
31 Mar 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160331T000000.pdf,7f9120b87f
10 Mar 2016,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160310T000001.pdf,38ab80c36e
10 Mar 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160310T000000.pdf,1a8370a0e2
26 Feb 2016,Supplement to Index Review Results for Quarter Ended 31 December 2015,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160226T000000.pdf,46a1b8b052
25 Feb 2016,Index Review Results for Benchmark and Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160225T000000.xls,142fc76ba4
04 Feb 2016,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160204T000001.pdf,cbd2fbd0cc
04 Feb 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160204T000000.pdf,2553e3f614
29 Jan 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Half-Yearly Index Review Results,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160129T000000.pdf,843893bfbd
07 Jan 2016,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160107T000001.pdf,4bfe3017e8
07 Jan 2016,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20160107T000000.pdf,e74697dc97
21 Dec 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151221T000000.pdf,21b2805063
03 Dec 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151203T000001.pdf,8675624d0e
03 Dec 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151203T000000.pdf,6688e47731
01 Dec 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151201T000000.pdf,0ab7a685e3
13 Nov 2015,Index Review Results for Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151113T000000.xls,ce131d0c26
05 Nov 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151105T000001.pdf,4c9412a0cb
05 Nov 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151105T000000.pdf,a449bba115
23 Oct 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151023T000000.pdf,ec48e691a9
15 Oct 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151015T000001.pdf,8278e4aabc
15 Oct 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151015T000000.pdf,b738a290ee
13 Oct 2015,Technical Notice —  Index Treatment for Proposed Spin-off by China Overseas Land & Investment,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20151013T000000.pdf,6e702132a5
30 Sep 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150930T000000.pdf,60bd65f9be
22 Sep 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150922T000000.pdf,cc46a67807
10 Sep 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150910T000001.pdf,6361eed3e2
10 Sep 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150910T000000.pdf,b247cc8e27
14 Aug 2015,Index Review Results for Benchmark and Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150814T000000.xls,99dd1f1c67
06 Aug 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150806T000001.pdf,f0bb236ccf
06 Aug 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150806T000000.pdf,6c5c861e77
31 Jul 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Half-Yearly Index Review Results,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150731T000000.pdf,af39bd7742
27 Jul 2015,Change in Quarterly Index Rebalancing and AH Share Class Switches Schedule for September 2015,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150727T000000.pdf,76a417d54d
20 Jul 2015,Changes in Hang Seng iBond Index Series,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150720T000000.pdf,d077b1450e
16 Jul 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150716T000000.pdf,4c94302b21
09 Jul 2015,Hang Seng China AH Smart Index and Hang Seng China Enterprises Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150709T000001.pdf,55a71cc965
09 Jul 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150709T000000.pdf,508018d266
02 Jul 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150702T000000.pdf,18fe937ada
04 Jun 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150604T000001.pdf,b0f5fbcf45
04 Jun 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150604T000000.pdf,0bc5d2651b
18 May 2015,Constituent Change in Hang Seng CSI Shanghai-Hong Kong AH Smart Index,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150518T000001.pdf,1da0177a81
18 May 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150518T000000.pdf,891bb8a75f
15 May 2015,Index Review Results for Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150515T000000.xls,760a11689a
07 May 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150507T000001.pdf,985610dea1
07 May 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150507T000000.pdf,1da379c707
04 May 2015,Technical Notice — Index Treatment for (I) Merger Proposal of CK Hutchison Holdings and Hutchison Whampoa and (II) Spin-Off Proposal of Cheung Kong Property Holdings,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150504T000000.pdf,3d9704b10a
23 Apr 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150423T000000.pdf,55f3265721
15 Apr 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150415T000000.pdf,1f51dd0f77
09 Apr 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150409T000001.pdf,37dd070c99
09 Apr 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150409T000000.pdf,82a121753f
18 Mar 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150318T000000.pdf,5f17881ec8
06 Mar 2015,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150306T000000.pdf,18a7169fe2
05 Mar 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150305T000001.pdf,8986267925
05 Mar 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150305T000000.pdf,91c167ccfa
13 Feb 2015,Index Review Results for Benchmark and Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150213T000001.xls,e6fd551289
13 Feb 2015,Technical Notice — Treatment of Non-Cash Distributions,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150213T000000.pdf,c511866363
05 Feb 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150205T000001.pdf,d6a5435915
05 Feb 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150205T000000.pdf,f726163adc
04 Feb 2015,Technical Notice — Update on the Number of Issued Shares of China Resources Land Limited,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150204T000000.pdf,3bf4f6fd0c
30 Jan 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Half-Yearly Index Review Results,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150130T000000.pdf,accfceb8c7
08 Jan 2015,Technical Notice — Index Treatment for Clawback Offer of China Resources Land Limited,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150108T000002.pdf,34165adef6
08 Jan 2015,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150108T000001.pdf,32cd76824e
08 Jan 2015,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20150108T000000.pdf,d708025a12
23 Dec 2014,Technical Notice — Hang Seng Dividend Point Index Series — Methodology Enhancement,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141223T000000.pdf,c8d0f3fd22
04 Dec 2014,Hang Seng CSI Shanghai-Hong Kong AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141204T000001.pdf,b237ed9198
04 Dec 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141204T000000.pdf,a27014e073
03 Dec 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141203T000000.pdf,24663ad377
01 Dec 2014,Hang Seng Short / Leveraged Index Series — Methodology Enhancement and Review Results,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141201T000000.pdf,2fa62e25ba
11 Nov 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141111T000000.pdf,ee6f8e4f8f
07 Nov 2014,Index Review Results for Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141107T000000.xls,1fcdb4cd2a
06 Nov 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141106T000000.pdf,7b79f2f916
10 Oct 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141010T000000.pdf,6c3f4e96d8
09 Oct 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141009T000000.pdf,717d75ab34
08 Oct 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20141008T000000.pdf,2d18ec679a
17 Sep 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140917T000000.pdf,9bc9665440
04 Sep 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140904T000000.pdf,b3dbe52c29
15 Aug 2014,Index Review Results for Benchmark and Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140815T000000.xls,f407e547b2
12 Aug 2014,Hang Seng Indexes Launches New Sub-Index under Hang Seng iBond Composite Total Return Index,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140812T000000.pdf,2e136d94b2
31 Jul 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140731T000000.pdf,2308b61eff
30 Jul 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140730T000000.pdf,3259fc36c6
03 Jul 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140703T000000.pdf,1f1cd0b6c0
24 Jun 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140624T000000.pdf,7ac3b09dee
18 Jun 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140618T000000.pdf,c58aa840fe
11 Jun 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140611T000000.pdf,326ffe71ae
05 Jun 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140605T000000.pdf,3d55f79fcd
16 May 2014,Index Review Results for Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140516T000000.xls,9077da98fc
08 May 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140508T000000.pdf,975a23bc60
07 May 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140507T000000.pdf,5d5176737a
03 Apr 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140403T000000.pdf,f03b195f5d
02 Apr 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140402T000000.pdf,49f0bdeaec
25 Mar 2014,Technical Notice — Index Treatment for Proposed Special Cash Dividend by Cheung Kong (Holdings) Ltd and Hutchison Whampoa Ltd,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140325T000001.pdf,908921228c
25 Mar 2014,Constituent Changes in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140325T000000.pdf,35893112ff
13 Mar 2014,Constituent Change in Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140313T000000.pdf,db214e1c15
12 Mar 2014,Technical Notice — Index Adjustment for Proposed Bonus Warrants Issue by Sun Hung Kai Properties Ltd,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140312T000000.pdf,37ea1f9771
06 Mar 2014,Hang Seng China AH Smart Index Monthly Share Class Switches Result,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140306T000000.pdf,316e64c073
26 Feb 2014,Increase Dissemination Frequency for Hang Seng Family of Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140226T000000.pdf,33d9e6181c
13 Feb 2014,Share Class Switches in Hang Seng China AH Smart Index,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140213T000000.pdf,b68d1b2a71
12 Feb 2014,Index Review Results for Benchmark and Thematic Indexes,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140212T000000.xls,00fd11a370
02 Jan 2014,Share Class Switch in Hang Seng China AH Smart Index,https://www.hsi.com.hk/static/uploads/contents/en/news/indexChgNotice/20140102T000000.pdf,f80d0dfbd6
